7.4491
10.2938
8.1672
4.8772
8.5505
9.9720
4.4978
2.8754
1.9139
4.1260
1.8919
3.4688
1.6694
2.1047
1.7889
1.1275
2.3885
1.1726
1.3202
1.5936
1.1508
2.9307
1.4584
1.6473
0.9549
1.1311
1.6430
1.1522
0.9528
1.5476
1.1919
0.8781
0.7962
0.9667
1.5392
1.2009
1.0261
1.0064
1.8048
0.9964
0.9867
1.3492
1.4605
1.1143
1.0320
1.2330
0.9725
1.0931
1.8869
1.1538
0.8647
1.1811
1.2901
1.1607
1.2775
1.1324
0.9764
0.9434
1.0812
1.0453
1.0665
1.5263
1.1936
1.1019
1.1448
1.1712
0.9916
1.0559
1.4244
1.0483
0.9399
1.0397
0.9050
0.9746
0.9826
1.4726
1.0928
1.1661
1.1569
1.2212
0.8917
0.9035
1.1103
1.1667
0.8853
0.9879
1.0926
1.0429
0.9975
1.0344
1.2214
0.9372
0.9004
1.3010
1.0317
1.1030
1.2571
0.9884
1.0518
1.1074
